code,title,unit_id,distance,school.type,credential.level,earnings.4_yr.overall_median_earnings,earnings.4_yr.working_not_enrolled.overall_count,id,school.name,latest.school.locale,latest.school.carnegie_size_setting,latest.admissions.admission_rate.overall,latest.student.demographics.median_family_income,latest.student.students_with_pell_grant,latest.school.open_admissions_policy,latest.student.demographics.age_entry,latest.school.title_iv.eligibility_type
0909,"Public Relations, Advertising, and Applied Communication.",133951,3,Public,3,65343,31,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1101,"Computer and Information Sciences, General.",133951,2,Public,3,90397,501,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1101,"Computer and Information Sciences, General.",133951,1,Public,5,113980,37,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1105,Computer Systems Analysis.,133951,1,Public,5,106494,41,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1110,Computer/Information Technology Administration and Management.,133951,1,Public,5,98456,26,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1303,Curriculum and Instruction.,133951,3,Public,5,66189,79,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1304,Educational Administration and Supervision.,133951,1,Public,5,63621,73,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1310,Special Education and Teaching.,133951,3,Public,5,66851,47,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1311,Student Counseling and Personnel Services.,133951,1,Public,5,58182,59,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133951,1,Public,3,53854,299,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133951,1,Public,5,57448,30,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1313,"Teacher Education and Professional Development, Specific Subject Areas.",133951,1,Public,3,42574,103,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1313,"Teacher Education and Professional Development, Specific Subject Areas.",133951,1,Public,5,56346,22,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1405,Biomedical/Medical Engineering.,133951,1,Public,3,88656,81,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1408,Civil Engineering.,133951,1,Public,3,84523,141,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1409,Computer Engineering.,133951,3,Public,3,101224,111,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1409,Computer Engineering.,133951,3,Public,5,118205,22,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1410,"Electrical, Electronics, and Communications Engineering.",133951,3,Public,3,98697,107,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1410,"Electrical, Electronics, and Communications Engineering.",133951,1,Public,5,99172,17,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1414,Environmental/Environmental Health Engineering.,133951,1,Public,3,80650,23,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1419,Mechanical Engineering.,133951,1,Public,3,93494,145,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1435,Industrial Engineering.,133951,0,Public,5,109744,57,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1510,Construction Engineering Technology/Technician.,133951,1,Public,3,99471,56,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
1510,Construction Engineering Technology/Technician.,133951,3,Public,5,101174,26,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
2201,Law.,133951,0,Public,6,105414,214,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
2301,"English Language and Literature, General.",133951,2,Public,3,47659,131,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133951,1,Public,3,49960,281,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
2601,"Biology, General.",133951,2,Public,3,46718,151,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
2701,Mathematics.,133951,1,Public,3,66041,16,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
3020,International/Globalization Studies.,133951,2,Public,5,76658,54,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
3099,"Multi/Interdisciplinary Studies, Other.",133951,0,Public,3,55402,288,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
3103,"Parks, Recreation, and Leisure Facilities Management.",133951,3,Public,3,48814,192,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
3801,Philosophy.,133951,1,Public,3,43085,27,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4005,Chemistry.,133951,1,Public,3,57788,24,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4005,Chemistry.,133951,1,Public,6,99213,18,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4201,"Psychology, General.",133951,2,Public,3,49470,1075,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4201,"Psychology, General.",133951,3,Public,5,59992,40,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4301,Criminal Justice and Corrections.,133951,2,Public,3,55830,557,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4301,Criminal Justice and Corrections.,133951,3,Public,5,63083,23,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4303,Homeland Security.,133951,3,Public,5,96373,43,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4404,Public Administration.,133951,2,Public,3,62424,115,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4404,Public Administration.,133951,3,Public,5,79414,119,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4407,Social Work.,133951,1,Public,3,55923,122,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4506,Economics.,133951,2,Public,3,70022,89,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4509,International Relations and National Security Studies.,133951,2,Public,3,64399,186,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4510,Political Science and Government.,133951,2,Public,3,57996,178,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
4511,Sociology.,133951,2,Public,3,47538,99,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5005,Drama/Theatre Arts and Stagecraft.,133951,1,Public,3,33896,30,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5007,Fine and Studio Arts.,133951,1,Public,3,40653,140,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5009,Music.,133951,1,Public,3,50677,41,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5102,Communication Disorders Sciences and Services.,133951,1,Public,5,62173,65,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5107,Health and Medical Administrative Services.,133951,3,Public,3,56867,320,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5107,Health and Medical Administrative Services.,133951,3,Public,5,67431,32,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133951,1,Public,5,107595,93,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5112,Medicine.,133951,1,Public,7,95353,186,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5112,Medicine.,133951,0,Public,8,71640,49,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5115,Mental and Social Health Services and Allied Professions.,133951,1,Public,5,62347,131,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5122,Public Health.,133951,3,Public,5,73457,70,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5123,Rehabilitation and Therapeutic Professions.,133951,1,Public,5,65492,90,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5123,Rehabilitation and Therapeutic Professions.,133951,0,Public,6,90274,39,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5131,Dietetics and Clinical Nutrition Services.,133951,1,Public,3,52470,94,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5131,Dietetics and Clinical Nutrition Services.,133951,1,Public,5,59871,35,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133951,2,Public,3,98635,269,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133951,1,Public,5,125543,196,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5202,"Business Administration, Management and Operations.",133951,2,Public,3,61256,295,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5202,"Business Administration, Management and Operations.",133951,2,Public,5,99549,825,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5203,Accounting and Related Services.,133951,1,Public,3,81923,319,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5203,Accounting and Related Services.,133951,3,Public,5,107540,177,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5208,Finance and Financial Management Services.,133951,2,Public,3,71355,441,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5208,Finance and Financial Management Services.,133951,3,Public,5,109647,80,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5209,Hospitality Administration/Management.,133951,3,Public,3,56667,454,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5209,Hospitality Administration/Management.,133951,3,Public,5,71050,78,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5210,Human Resources Management and Services.,133951,2,Public,3,67696,107,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5210,Human Resources Management and Services.,133951,3,Public,5,86476,141,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5211,International Business.,133951,2,Public,3,65054,205,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5211,International Business.,133951,3,Public,5,85495,67,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5212,Management Information Systems and Services.,133951,1,Public,3,85737,60,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5212,Management Information Systems and Services.,133951,1,Public,5,82442,35,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5214,Marketing.,133951,2,Public,3,64423,343,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5214,Marketing.,133951,3,Public,5,76368,156,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5215,Real Estate.,133951,1,Public,5,83465,65,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
5401,History.,133951,2,Public,3,56676,56,133951,Florida International University,21,15,0.5466,23924,0.8131269705,2,23,1
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133960,3,Public,2,42831,48,133960,The College of the Florida Keys,33,6,,26806,0.7445783133,1,26,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133960,1,Public,2,70379,36,133960,The College of the Florida Keys,33,6,,26806,0.7445783133,1,26,1
1310,Special Education and Teaching.,133979,1,"Private, nonprofit",5,82237,26,133979,Florida Memorial University,21,8,0.8526,20624,0.9066366704,2,20,1
4201,"Psychology, General.",133979,1,"Private, nonprofit",3,29042,26,133979,Florida Memorial University,21,8,0.8526,20624,0.9066366704,2,20,1
4301,Criminal Justice and Corrections.,133979,1,"Private, nonprofit",3,45656,24,133979,Florida Memorial University,21,8,0.8526,20624,0.9066366704,2,20,1
4407,Social Work.,133979,1,"Private, nonprofit",3,45821,23,133979,Florida Memorial University,21,8,0.8526,20624,0.9066366704,2,20,1
5135,Somatic Bodywork and Related Therapeutic Services.,134024,1,"Private, for-profit",1,27444,104,134024,Florida School of Massage,41,-2,,17131,0.6682692308,1,30,1
0909,"Public Relations, Advertising, and Applied Communication.",134079,1,"Private, nonprofit",3,52796,56,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
1107,Computer Science.,134079,1,"Private, nonprofit",3,82328,19,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
1303,Curriculum and Instruction.,134079,2,"Private, nonprofit",5,54810,17,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
1304,Educational Administration and Supervision.,134079,1,"Private, nonprofit",5,62793,30,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",134079,2,"Private, nonprofit",3,49315,45,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
2601,"Biology, General.",134079,1,"Private, nonprofit",3,58782,30,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
2609,"Physiology, Pathology and Related Sciences.",134079,1,"Private, nonprofit",3,38358,16,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
2613,"Ecology, Evolution, Systematics, and Population Biology.",134079,1,"Private, nonprofit",3,43549,20,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
4201,"Psychology, General.",134079,1,"Private, nonprofit",3,53344,51,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
4504,Criminology.,134079,1,"Private, nonprofit",3,49829,27,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
4510,Political Science and Government.,134079,1,"Private, nonprofit",3,57128,21,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
5005,Drama/Theatre Arts and Stagecraft.,134079,1,"Private, nonprofit",3,51925,22,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",134079,1,"Private, nonprofit",3,93335,84,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",134079,1,"Private, nonprofit",5,115730,106,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
5202,"Business Administration, Management and Operations.",134079,2,"Private, nonprofit",3,65104,118,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
5202,"Business Administration, Management and Operations.",134079,2,"Private, nonprofit",5,96708,40,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
5203,Accounting and Related Services.,134079,2,"Private, nonprofit",3,72480,43,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
5203,Accounting and Related Services.,134079,1,"Private, nonprofit",5,76905,16,134079,Florida Southern College,12,14,0.6442,66112,0.4608177172,2,21,1
