code,title,unit_id,distance,school_type,credential_level,school_city,location_lat,location_lon,locale,carnegie_size_setting,median_family_income,students_with_pell_grant,age_entry,title_iv_eligibility_type,actual,pred,school_name,4_yr_working_count,error,school_count,confidence,pct_error,score
5202,"Business Administration, Management and Operations.",133669,2,Public,3,Boca Raton,26.372421,-80.102978,13,15,28064.0,0.7219053052,23.0,1,62057.999999999985,63781.418,Florida Atlantic University,292,-1723.4179687500146,58,high,-0.02702069072209105,-0.026942417840425024
5202,"Business Administration, Management and Operations.",133669,2,Public,5,Boca Raton,26.372421,-80.102978,13,15,28064.0,0.7219053052,23.0,1,95852.00000000006,81353.46,Florida Atlantic University,335,14498.539062500058,35,high,0.1782166228138542,0.17777638452651975
5203,Accounting and Related Services.,133669,2,Public,3,Boca Raton,26.372421,-80.102978,13,15,28064.0,0.7219053052,23.0,1,77465.00000000001,69844.66,Florida Atlantic University,297,7620.343750000015,24,high,0.10910417717175055,0.1087942924161703
5203,Accounting and Related Services.,133669,2,Public,5,Boca Raton,26.372421,-80.102978,13,15,28064.0,0.7219053052,23.0,1,99288.00000000001,95180.055,Florida Atlantic University,295,4107.945312500015,19,high,0.043159728432468646,0.043036178554946215
5208,Finance and Financial Management Services.,133669,2,Public,3,Boca Raton,26.372421,-80.102978,13,15,28064.0,0.7219053052,23.0,1,70078.00000000003,66493.81,Florida Atlantic University,278,3584.187500000029,15,medium,0.0539025717618467,0.053737263473996454
5208,Finance and Financial Management Services.,133669,1,Public,5,Boca Raton,26.372421,-80.102978,13,15,28064.0,0.7219053052,23.0,1,99142.99999999999,82457.15,Florida Atlantic University,24,16685.851562499985,6,medium,0.20235785348734622,0.19174545649981198
5209,Hospitality Administration/Management.,133669,2,Public,3,Boca Raton,26.372421,-80.102978,13,15,28064.0,0.7219053052,23.0,1,54634.99999999998,58255.25,Florida Atlantic University,65,-3620.250000000022,7,medium,-0.06214461357560086,-0.06110521708599734
5211,International Business.,133669,1,Public,3,Boca Raton,26.372421,-80.102978,13,15,28064.0,0.7219053052,23.0,1,50229.99999999999,61734.645,Florida Atlantic University,67,-11504.644531250007,7,medium,-0.18635637442483968,-0.18334770268379358
5212,Management Information Systems and Services.,133669,1,Public,3,Boca Raton,26.372421,-80.102978,13,15,28064.0,0.7219053052,23.0,1,70317.99999999999,69024.89,Florida Atlantic University,137,1293.1093749999854,7,medium,0.018733957609947106,0.018602880248625164
5212,Management Information Systems and Services.,133669,3,Public,5,Boca Raton,26.372421,-80.102978,13,15,28064.0,0.7219053052,23.0,1,93773.99999999996,80925.39,Florida Atlantic University,23,12848.609374999956,9,medium,0.15877105165348043,0.150040291157354
5214,Marketing.,133669,2,Public,3,Boca Raton,26.372421,-80.102978,13,15,28064.0,0.7219053052,23.0,1,62905.999999999956,62695.227,Florida Atlantic University,257,210.77343749995634,17,high,0.0033618737670536884,0.0033505785005258867
5401,History.,133669,1,Public,3,Boca Raton,26.372421,-80.102978,13,15,28064.0,0.7219053052,23.0,1,46959.99999999999,49214.22,Florida Atlantic University,33,-2254.2187500000073,9,medium,-0.04580421689615884,-0.0441274462452317
1101,"Computer and Information Sciences, General.",133702,1,Public,1,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,65250.00000000005,57618.742,Florida State College at Jacksonville,27,7631.257812500051,2,low,0.1324440194766279,0.12635732309011757
1101,"Computer and Information Sciences, General.",133702,1,Public,2,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,64039.000000000044,54421.746,Florida State College at Jacksonville,31,9617.253906250044,8,medium,0.17671711395813752,0.16977081005602393
1109,Computer Systems Networking and Telecommunications.,133702,1,Public,3,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,66518.99999999994,58514.387,Florida State College at Jacksonville,45,8004.613281249942,3,low,0.13679735412291336,0.13329039435068737
1110,Computer/Information Technology Administration and Management.,133702,1,Public,2,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,60139.0,56580.273,Florida State College at Jacksonville,37,3558.7265625,8,medium,0.06289694881787836,0.06087685010129423
1110,Computer/Information Technology Administration and Management.,133702,1,Public,3,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,72741.99999999996,63804.414,Florida State College at Jacksonville,43,8937.585937499956,9,medium,0.14007786246175838,0.13629323433220394
1204,Cosmetology and Related Personal Grooming Services.,133702,1,Public,1,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,37819.0,29719.271,Florida State College at Jacksonville,33,8099.728515625,80,high,0.27254128755758555,0.2625642753279369
1205,Culinary Arts and Related Services.,133702,1,Public,2,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,36337.00000000002,47245.65,Florida State College at Jacksonville,23,-10908.648437499978,6,medium,-0.23089213077328669,-0.21819545922499012
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133702,1,Public,3,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,48274.99999999998,51428.516,Florida State College at Jacksonville,23,-3153.515625000022,24,high,-0.061318425909750764,-0.05794654870013242
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133702,1,Public,2,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,45208.99999999999,46011.062,Florida State College at Jacksonville,1353,-802.0625000000073,36,high,-0.01743194911006472,-0.017423264750011838
4301,Criminal Justice and Corrections.,133702,1,Public,1,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,66208.99999999999,54169.11,Florida State College at Jacksonville,64,12039.890624999985,19,high,0.22226488055490548,0.21847960489180654
4399,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.",133702,1,Public,3,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,55284.00000000004,55168.375,Florida State College at Jacksonville,36,115.62500000003638,4,low,0.002095856548249543,0.0020263953500886875
4400,"Human Services, General.",133702,1,Public,3,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,46466.99999999996,46025.766,Florida State College at Jacksonville,53,441.2343749999636,5,low,0.009586681916276403,0.009383357328894028
5108,Allied Health and Medical Assisting Services.,133702,1,Public,2,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,50801.000000000015,50797.414,Florida State College at Jacksonville,42,3.585937500014552,22,high,7.059291434801179e-05,6.86331604330945e-05
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133702,1,Public,1,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,56695.000000000044,63310.184,Florida State College at Jacksonville,34,-6615.183593749956,22,high,-0.104488460121967,-0.1007915321466261
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133702,1,Public,2,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,70804.99999999999,64235.52,Florida State College at Jacksonville,61,6569.480468749985,39,high,0.10227177294882768,0.1004298379818858
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133702,1,Public,2,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,78015.00000000004,77887.41,Florida State College at Jacksonville,225,127.59375000004366,58,high,0.0016381820392182293,0.0016317573146800927
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133702,1,Public,3,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,90705.0,85775.65,Florida State College at Jacksonville,95,4929.3515625,57,high,0.05746796033948665,0.056850968975610906
5202,"Business Administration, Management and Operations.",133702,2,Public,1,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,48635.99999999996,53338.2,Florida State College at Jacksonville,123,-4702.199218750036,5,low,-0.08815819220790398,-0.08745851221998413
5202,"Business Administration, Management and Operations.",133702,2,Public,2,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,62248.00000000005,49468.273,Florida State College at Jacksonville,65,12779.726562500051,26,high,0.25834187600354436,0.2540209924452451
5202,"Business Administration, Management and Operations.",133702,1,Public,3,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,55860.000000000044,57238.215,Florida State College at Jacksonville,293,-1378.2148437499563,58,high,-0.024078578402772242,-0.02400910433944286
5203,Accounting and Related Services.,133702,1,Public,1,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,55427.999999999985,65199.438,Florida State College at Jacksonville,20,-9771.437500000015,5,low,-0.14986996628613575,-0.1402528497409861
5207,Entrepreneurial and Small Business Operations.,133702,1,Public,1,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,60511.00000000005,51092.324,Florida State College at Jacksonville,29,9418.675781250051,4,low,0.18434619926320672,0.17653079142240025
5208,Finance and Financial Management Services.,133702,1,Public,3,Jacksonville,30.334918,-81.659901,11,15,25081.0,0.8159581286,25.0,1,55025.000000000015,62839.004,Florida State College at Jacksonville,27,-7814.003906249985,15,medium,-0.12434958259217092,-0.11863488019927503
0301,Natural Resources Conservation and Research.,133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,48084.99999999998,45453.25,Flagler College,33,2631.749999999978,9,medium,0.057900150154278913,0.05578057953301781
0904,Journalism.,133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,46970.99999999998,53480.203,Flagler College,38,-6509.203125000022,6,medium,-0.12171238597927486,-0.11792109324068759
0909,"Public Relations, Advertising, and Applied Communication.",133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,53353.00000000002,51874.3,Flagler College,84,1478.6992187500218,11,medium,0.02850542940300216,0.02815202340473537
1301,"Education, General.",133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,49104.000000000015,52801.973,Flagler College,54,-3697.9726562499854,3,low,-0.07003474435177695,-0.06858127145005885
1312,"Teacher Education and Professional Development, Specific Levels and Methods.",133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,49796.99999999999,44567.52,Flagler College,46,5229.480468749993,24,high,0.11733837834710924,0.11440574611143785
2301,"English Language and Literature, General.",133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,53263.00000000003,45249.543,Flagler College,33,8013.457031250029,11,medium,0.17709476174785324,0.17061179316867342
4201,"Psychology, General.",133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,47077.99999999997,47794.176,Flagler College,59,-716.1757812500291,29,high,-0.014984582735099493,-0.014704027285050386
4404,Public Administration.,133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,70202.00000000004,50706.812,Flagler College,48,19495.187500000044,7,medium,0.38446880288521473,0.37532161223660165
4504,Criminology.,133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,48912.99999999999,53112.625,Flagler College,39,-4199.625000000007,7,medium,-0.07907018340742916,-0.0766795937040479
4510,Political Science and Government.,133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,65513.00000000003,49985.082,Flagler College,27,15527.91796875003,14,medium,0.3106510450266378,0.2963745333298377
5004,Design and Applied Arts.,133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,46921.000000000015,49648.25,Flagler College,55,-2727.2499999999854,7,medium,-0.05493144269938992,-0.05381546584793667
5005,Drama/Theatre Arts and Stagecraft.,133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,36505.99999999999,38186.695,Flagler College,20,-1680.6953125000073,11,medium,-0.044012588644973684,-0.041188312341045544
5007,Fine and Studio Arts.,133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,35458.00000000002,37841.168,Flagler College,28,-2383.167968749978,12,medium,-0.06297818214062648,-0.060200183731568734
5202,"Business Administration, Management and Operations.",133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,58703.00000000004,56924.492,Flagler College,189,1778.5078125000364,58,high,0.031243279371591434,0.031093146044523935
5203,Accounting and Related Services.,133711,1,"Private, nonprofit",3,Saint Augustine,29.892733,-81.314887,23,10,53601.0,0.5154411765,22.0,1,63113.0,66969.266,Flagler College,69,-3856.265625,24,high,-0.05758261777265831,-0.056684320719818354
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133809,1,"Private, nonprofit",2,Temple Terrace,28.034936,-82.383289,21,8,66397.0,0.486013986,19.0,1,47244.00000000002,39431.99,Florida College,29,7812.011718750022,36,high,0.19811356361314023,0.1897144845726141
2401,"Liberal Arts and Sciences, General Studies and Humanities.",133809,1,"Private, nonprofit",3,Temple Terrace,28.034936,-82.383289,21,8,66397.0,0.486013986,19.0,1,39764.00000000003,45204.94,Florida College,25,-5440.941406249971,12,medium,-0.12036165155824559,-0.11433097158800315
5202,"Business Administration, Management and Operations.",133809,1,"Private, nonprofit",3,Temple Terrace,28.034936,-82.383289,21,8,66397.0,0.486013986,19.0,1,61596.99999999996,52733.883,Florida College,32,8863.117187499964,58,high,0.16807253163992425,0.16170031311739874
5106,Dental Support Services and Allied Professions.,133845,1,"Private, for-profit",1,Jacksonville,30.23886,-81.581748,11,2,16617.0,0.8801108801,27.0,1,33649.0,34873.555,Concorde Career Institute-Jacksonville,211,-1224.5546875,17,high,-0.035114134434334754,-0.03496572401518806
5107,Health and Medical Administrative Services.,133845,1,"Private, for-profit",1,Jacksonville,30.23886,-81.581748,11,2,16617.0,0.8801108801,27.0,1,34492.99999999997,34443.906,Concorde Career Institute-Jacksonville,37,49.093749999970896,25,high,0.001425324690052276,0.0013795466891920523
5108,Allied Health and Medical Assisting Services.,133845,1,"Private, for-profit",1,Jacksonville,30.23886,-81.581748,11,2,16617.0,0.8801108801,27.0,1,35960.99999999998,33699.93,Concorde Career Institute-Jacksonville,335,2261.070312499978,33,high,0.06709421454189728,0.06692847555731991
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133845,1,"Private, for-profit",1,Jacksonville,30.23886,-81.581748,11,2,16617.0,0.8801108801,27.0,1,51737.00000000002,47835.582,Concorde Career Institute-Jacksonville,57,3901.417968750022,22,high,0.08155891081666584,0.07996937277976611
5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",133845,1,"Private, for-profit",2,Jacksonville,30.23886,-81.581748,11,2,16617.0,0.8801108801,27.0,1,60066.00000000004,57541.477,Concorde Career Institute-Jacksonville,33,2524.5234375000364,39,high,0.04387310837875297,0.04226703047851911
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",133845,1,"Private, for-profit",2,Jacksonville,30.23886,-81.581748,11,2,16617.0,0.8801108801,27.0,1,73531.99999999997,78685.586,Concorde Career Institute-Jacksonville,164,-5153.585937500029,58,high,-0.06549593392611354,-0.06512453694276768
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",133845,1,"Private, for-profit",1,Jacksonville,30.23886,-81.581748,11,2,16617.0,0.8801108801,27.0,1,51435.00000000002,47039.918,Concorde Career Institute-Jacksonville,60,4395.082031250022,47,high,0.09343302924485974,0.09171758036022991
5106,Dental Support Services and Allied Professions.,133854,1,"Private, for-profit",1,Miramar,25.977088,-80.291516,21,1,16501.0,0.8625304136,27.0,1,32146.999999999978,34655.367,Concorde Career Institute-Miramar,93,-2508.367187500022,17,high,-0.07238033791212509,-0.07158366266073266
5108,Allied Health and Medical Assisting Services.,133854,1,"Private, for-profit",1,Miramar,25.977088,-80.291516,21,1,16501.0,0.8625304136,27.0,1,33937.00000000002,35817.117,Concorde Career Institute-Miramar,189,-1880.1171874999782,33,high,-0.05249214161088682,-0.05223990112834303
